2024/05/13 14:04:27 [error] 26#26: *158 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 102.215.220.40, server: , request: "GET /Images/Avas_1.jpg HTTP/1.0", upstream: "fastcgi://unix:/home/container/tmp/php-fpm.sock:", host: "sub-hp4.nexcord.com:10003", referrer: "https://andremuhamed.nexcord.pro/%D0%BF%D1%80%D0%BE%D0%B1%D0%BD%D0%B8%D0%BA/projects.html"
2024/05/13 14:04:27 [error] 26#26: *160 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 102.215.220.40, server: , request: "GET /Images/Avas_4.jpg HTTP/1.0", upstream: "fastcgi://unix:/home/container/tmp/php-fpm.sock:", host: "sub-hp4.nexcord.com:10003", referrer: "https://andremuhamed.nexcord.pro/%D0%BF%D1%80%D0%BE%D0%B1%D0%BD%D0%B8%D0%BA/projects.html"
2024/05/13 14:04:27 [error] 26#26: *162 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 102.215.220.40, server: , request: "GET /Images/Avas_3.jpg HTTP/1.0", upstream: "fastcgi://unix:/home/container/tmp/php-fpm.sock:", host: "sub-hp4.nexcord.com:10003", referrer: "https://andremuhamed.nexcord.pro/%D0%BF%D1%80%D0%BE%D0%B1%D0%BD%D0%B8%D0%BA/projects.html"
2024/05/13 14:04:27 [error] 27#27: *164 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 102.215.220.40, server: , request: "GET /Images/Avas_5.jpg HTTP/1.0", upstream: "fastcgi://unix:/home/container/tmp/php-fpm.sock:", host: "sub-hp4.nexcord.com:10003", referrer: "https://andremuhamed.nexcord.pro/%D0%BF%D1%80%D0%BE%D0%B1%D0%BD%D0%B8%D0%BA/projects.html"
2024/05/13 14:04:28 [error] 26#26: *166 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 102.215.220.40, server: , request: "GET /Images/Web_sign.png HTTP/1.0", upstream: "fastcgi://unix:/home/container/tmp/php-fpm.sock:", host: "sub-hp4.nexcord.com:10003", referrer: "https://andremuhamed.nexcord.pro/%D0%BF%D1%80%D0%BE%D0%B1%D0%BD%D0%B8%D0%BA/projects.html"
2024/05/13 14:17:31 [error] 27#27: *176 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 102.215.220.40, server: , request: "GET /images/Avas/Ava%20(3).jpg HTTP/1.0", upstream: "fastcgi://unix:/home/container/tmp/php-fpm.sock:", host: "sub-hp4.nexcord.com:10003", referrer: "https://andremuhamed.nexcord.pro/Creator's-projects.html"
2024/05/13 14:17:31 [error] 27#27: *178 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 102.215.220.40, server: , request: "GET /images/Avas/Ava%20(1).jpg HTTP/1.0", upstream: "fastcgi://unix:/home/container/tmp/php-fpm.sock:", host: "sub-hp4.nexcord.com:10003", referrer: "https://andremuhamed.nexcord.pro/Creator's-projects.html"
2024/05/13 14:17:31 [error] 27#27: *180 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 102.215.220.40, server: , request: "GET /images/Avas/Ava%20(2).jpg HTTP/1.0", upstream: "fastcgi://unix:/home/container/tmp/php-fpm.sock:", host: "sub-hp4.nexcord.com:10003", referrer: "https://andremuhamed.nexcord.pro/Creator's-projects.html"
2024/05/13 14:17:31 [error] 27#27: *182 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 102.215.220.40, server: , request: "GET /images/Avas/Ava%20(5).jpg HTTP/1.0", upstream: "fastcgi://unix:/home/container/tmp/php-fpm.sock:", host: "sub-hp4.nexcord.com:10003", referrer: "https://andremuhamed.nexcord.pro/Creator's-projects.html"
2024/05/13 14:17:31 [error] 27#27: *184 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 102.215.220.40, server: , request: "GET /images/Avas/Ava%20(4).jpg HTTP/1.0", upstream: "fastcgi://unix:/home/container/tmp/php-fpm.sock:", host: "sub-hp4.nexcord.com:10003", referrer: "https://andremuhamed.nexcord.pro/Creator's-projects.html"
